rxn_smiles,G_act
[CH3:1][NH:2][C:3](=[O:4])[C:5]1([Br:6])[C:7]#[C:8][C:9]([C:10](=[O:11])[NH:12][CH3:13])([C:14](=[O:15])[NH:16][CH3:17])[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][O:23][C:24](=[O:25])[C:26](=[O+:27][C-:28]([CH3:29])[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)[C:36](=[O:37])[O:38][CH3:39]>>[O:1]=[C:15]([C:3]1([Br:39])[CH2:11][CH2:29][CH2:22][CH2:33][C:18]([C:13]([NH:2][CH3:38])=[O:17])([C:27]([NH:25][CH3:23])=[O:34])[C:32]2=[C:14]1[C:31]([c:8]1[cH:12][cH:19][cH:24][cH:9][cH:16]1)([CH3:28])[O:26][C:5]2([C:7]([O:4][CH3:30])=[O:6])[C:37](=[O:21])[O:36][CH3:35])[NH:10][CH3:20],14.244423811829549
[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([Br:13])([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20][CH2:21][CH2:22][CH2:23]1.[CH3:24][NH:25][C:26](=[O:27])[C:28]([CH3:29])=[NH+:30][C-:31]([C:32](=[O:33])[NH:34][CH3:35])[C:36](=[O:37])[NH:38][CH3:39]>>[O:1]=[C:15]([C:3]1([C:30](=[O:14])[O:36][CH3:18])[CH2:7][CH2:5][CH2:11][CH2:33][C:25]([c:13]2[cH:17][cH:2][cH:29][cH:37][cH:26]2)([Br:28])[C:38]2=[C:31]1[C:22]([C:19]([NH:9][CH3:16])=[O:23])([C:35]([NH:8][CH3:12])=[O:32])[NH:39][C:4]2([CH3:24])[C:34]([NH:6][CH3:27])=[O:21])[O:10][CH3:20],24.73830604860209
[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([Br:13])([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20][CH2:21][CH2:22][CH2:23]1.[CH3:24][NH:25][C:26](=[O:27])[C:28]([CH3:29])=[NH+:30][C-:31]([C:32](=[O:33])[NH:34][CH3:35])[C:36](=[O:37])[NH:38][CH3:39]>>[O:1]=[C:15]([C:3]1([C:37](=[O:14])[O:25][CH3:18])[CH2:7][CH2:5][CH2:11][CH2:30][C:33]([c:13]2[cH:17][cH:2][cH:36][cH:24][cH:32]2)([Br:31])[C:27]2=[C:38]1[C:8]([C:12](=[O:9])[NH:19][CH3:23])([CH3:16])[NH:39][C:4]2([C:28](=[O:6])[NH:35][CH3:21])[C:34]([NH:22][CH3:26])=[O:29])[O:10][CH3:20],25.539287603675948
[CH3:1][C:2](=[O:3])[C:4]1([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[C:11]#[C:12][C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)([c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[CH2:26][CH2:27][CH2:28][CH2:29]1.[CH3:30][NH:31][C:32](=[O:33])[C:34](=[O+:35][C-:36]([CH3:37])[C:38](=[O:39])[NH:40][CH3:41])[C:42]([CH3:43])=[O:44]>>[cH:1]1[cH:3][cH:17][cH:14][cH:37][c:40]1[C:10]1([C:33](=[O:15])[CH3:34])[C:24]2=[C:39]([C:28]([c:26]3[cH:13][cH:18][cH:2][cH:41][cH:25]3)([c:30]3[cH:7][cH:5][cH:11][cH:44][cH:20]3)[CH2:4][CH2:35][CH2:6][CH2:32]1)[C:29]([C:21](=[O:22])[NH:27][CH3:43])([C:36]([CH3:31])=[O:42])[O:8][C:12]2([CH3:19])[C:23](=[O:9])[NH:16][CH3:38],28.01701981135828
[CH3:1][C:2](=[O:3])[C:4]1([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[C:11]#[C:12][C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)([c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[CH2:26][CH2:27][CH2:28][CH2:29]1.[CH3:30][NH:31][C:32](=[O:33])[C:34](=[O+:35][C-:36]([CH3:37])[C:38](=[O:39])[NH:40][CH3:41])[C:42]([CH3:43])=[O:44]>>[cH:1]1[cH:3][cH:17][cH:14][cH:30][c:43]1[C:10]1([C:40](=[O:15])[CH3:36])[C:24]2=[C:42]([C:28]([c:26]3[cH:13][cH:18][cH:2][cH:44][cH:25]3)([c:39]3[cH:7][cH:5][cH:11][cH:34][cH:20]3)[CH2:4][CH2:32][CH2:6][CH2:37]1)[C:29]([CH3:21])([C:27]([NH:22][CH3:31])=[O:35])[O:38][C:41]2([C:8]([NH:12][CH3:19])=[O:23])[C:9]([CH3:16])=[O:33],28.03191016705924
[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[C:9]#[C:10][C:11]([O:12][CH3:13])([O:14][CH3:15])[CH2:16][CH2:17][CH2:18][CH2:19]1.[CH3:20][NH:21][C:22](=[O:23])[C:24](=[O+:25][C-:26]([c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1)[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[c:39]1[cH:40][cH:41][cH:42][cH:43][cH:44]1>>[C:1]([CH3:3])(=[O:17])[C:37]1([C:15](=[O:10])[O:28][CH3:44])[C:14]2=[C:34]([C:23]([O:36][CH3:42])([O:40][CH3:13])[CH2:18][CH2:2][CH2:38][CH2:39]1)[C:27]([c:7]1[cH:4][cH:32][cH:6][cH:25][cH:43]1)([C:24](=[O:5])[NH:31][CH3:11])[O:22][C:41]2([c:12]1[cH:19][cH:20][cH:9][cH:16][cH:35]1)[c:30]1[cH:8][cH:29][cH:26][cH:33][cH:21]1,14.97559621251801
[CH3:21][NH:22][C:23](=[O:24])[C:25]([C:26]#[N:27])=[N+:28]([CH3:29])[C-:30]([C:31]([CH3:32])=[O:33])[C:34]([CH3:35])=[O:36].[F:1][C:2]([F:3])([F:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]#[C:13][C:14]([Br:15])([Br:16])[CH2:17][CH2:18][CH2:19][CH2:20]1>>[cH:1]1[cH:26][cH:15][cH:2][c:10]([C:24]2([C:14]([F:13])([F:29])[F:31])[CH2:4][CH2:7][CH2:5][CH2:11][C:34]([Br:20])([Br:27])[C:33]3=[C:17]2[C:8]([C:22]([CH3:9])=[O:16])([C:35]([CH3:12])=[O:19])[N:18]([CH3:3])[C:30]3([C:6]([NH:21][CH3:25])=[O:36])[C:23]#[N:32])[cH:28]1,35.537397572968146
[CH3:21][NH:22][C:23](=[O:24])[C:25]([C:26]#[N:27])=[N+:28]([CH3:29])[C-:30]([C:31]([CH3:32])=[O:33])[C:34]([CH3:35])=[O:36].[F:1][C:2]([F:3])([F:4])[C:5]1([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[C:12]#[C:13][C:14]([Br:15])([Br:16])[CH2:17][CH2:18][CH2:19][CH2:20]1>>[cH:1]1[cH:28][c:10]([C:34]2([C:14]([F:13])([F:23])[F:29])[CH2:4][CH2:7][CH2:5][CH2:11][C:24]([Br:20])([Br:36])[C:21]3=[C:17]2[C:8]([C:9]#[N:16])([C:26]([NH:12][CH3:19])=[O:32])[N:18]([CH3:3])[C:25]3([C:6](=[O:30])[CH3:33])[C:27](=[O:22])[CH3:31])[cH:2][cH:15][cH:35]1,37.26138290230442
[CH3:19][NH:20][C:21](=[O:22])[C-:23]([c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1)[N+:30]([CH3:31])=[C:32]([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[c:39]1[cH:40][cH:41][cH:42][cH:43][cH:44]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]([F:7])([F:8])[F:9])[C:10]#[C:11][C:12]([CH3:13])([CH3:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[C:1]([F:3])([F:14])([F:17])[C:28]1([C:15](=[O:10])[O:23][CH3:43])[C:25]2=[C:37]([C:27]([CH3:39])([CH3:41])[CH2:13][CH2:18][CH2:2][CH2:29]1)[C:38]([c:4]1[cH:22][cH:6][cH:44][cH:42][cH:34]1)([c:31]1[cH:7][cH:5][cH:11][cH:19][cH:33]1)[N:40]([CH3:20])[C:35]2([c:12]1[cH:26][cH:16][cH:9][cH:36][cH:32]1)[C:24](=[O:8])[NH:30][CH3:21],42.02916883021465
[CH3:19][NH:20][C:21](=[O:22])[C-:23]([c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1)[N+:30]([CH3:31])=[C:32]([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[c:39]1[cH:40][cH:41][cH:42][cH:43][cH:44]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]([F:7])([F:8])[F:9])[C:10]#[C:11][C:12]([CH3:13])([CH3:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[C:1]([F:3])([F:14])([F:17])[C:43]1([C:15](=[O:10])[O:34][CH3:30])[C:40]2=[C:24]([C:25]([c:5]3[cH:7][cH:4][cH:38][cH:6][cH:31]3)([C:33](=[O:11])[NH:21][CH3:37])[N:29]([CH3:20])[C:27]2([c:12]2[cH:23][cH:22][cH:9][cH:16][cH:41]2)[c:36]2[cH:8][cH:35][cH:32][cH:39][cH:19]2)[C:42]([CH3:26])([CH3:28])[CH2:13][CH2:18][CH2:2][CH2:44]1,43.38820390757933
[CH3:25][NH:26][C:27](=[O:28])[C:29]([C:30]#[N:31])=[O+:32][C-:33]([c:34]1[cH:35][cH:36][cH:37][cH:38][cH:39]1)[c:40]1[cH:41][cH:42][cH:43][cH:44][cH:45]1.[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([C:13]([F:14])([F:15])[F:16])([C:17]([F:18])([F:19])[F:20])[CH2:21][CH2:22][CH2:23][CH2:24]1>>[cH:1]1[cH:14][cH:13][cH:30][cH:45][c:15]1[C:44]1([C:18]#[N:42])[C:3]2=[C:10]([C:5]([C:7]([NH:4][CH3:39])=[O:6])([C:34]#[N:28])[O:21][C:26]2([c:12]2[cH:19][cH:23][cH:9][cH:16][cH:41]2)[c:37]2[cH:8][cH:35][cH:32][cH:40][cH:22]2)[C:17]([C:33]([F:2])([F:24])[F:27])([C:38]([F:29])([F:31])[F:43])[CH2:25][CH2:20][CH2:36][CH2:11]1,21.05134936578666
[CH3:25][NH:26][C:27](=[O:28])[C:29]([C:30]#[N:31])=[O+:32][C-:33]([c:34]1[cH:35][cH:36][cH:37][cH:38][cH:39]1)[c:40]1[cH:41][cH:42][cH:43][cH:44][cH:45]1.[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([C:13]([F:14])([F:15])[F:16])([C:17]([F:18])([F:19])[F:20])[CH2:21][CH2:22][CH2:23][CH2:24]1>>[cH:1]1[cH:14][cH:13][cH:38][cH:31][c:15]1[C:30]1([C:18]#[N:25])[C:3]2=[C:10]([C:5]([c:7]3[cH:4][cH:29][cH:6][cH:42][cH:37]3)([c:21]3[cH:35][cH:45][cH:22][cH:27][cH:40]3)[O:43][C:8]2([C:12](=[O:9])[NH:19][CH3:23])[C:16]#[N:26])[C:17]([C:32]([F:28])([F:33])[F:39])([C:41]([F:2])([F:24])[F:34])[CH2:36][CH2:20][CH2:44][CH2:11]1,16.941881450289102
[CH3:19][O:20][C:21](=[O:22])[C-:23]([N+:24]#[C:25][c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1.[F:1][C:2]([F:3])([F:4])[C:5]1([C:6]([F:7])([F:8])[F:9])[C:10]#[C:11][C:12]([Br:13])([Br:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[F:1][C:10]([C:17]1([C:15]([F:14])([F:19])[F:32])[CH2:11][CH2:21][CH2:30][CH2:23][C:2]([Br:20])([Br:26])[C:13]2=[C:24]1[C:28]([C:33](=[O:8])[O:18][CH3:3])([c:36]1[cH:12][cH:25][cH:29][cH:9][cH:16]1)[N:37]=[C:5]2[c:7]1[cH:4][cH:22][cH:6][cH:31][cH:27]1)([F:34])[F:35],16.815854558497474
[CH3:19][O:20][C:21](=[O:22])[C-:23]([N+:24]#[C:25][c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1.[F:1][C:2]([F:3])([F:4])[C:5]1([C:6]([F:7])([F:8])[F:9])[C:10]#[C:11][C:12]([Br:13])([Br:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[F:1][C:10]([C:17]1([C:15]([F:14])([F:24])[F:26])[CH2:11][CH2:36][CH2:32][CH2:35][C:2]([Br:21])([Br:37])[C:13]2=[C:34]1[C:8]([c:30]1[cH:12][cH:23][cH:22][cH:9][cH:16]1)=[N:3][C:5]2([C:7]([O:4][CH3:25])=[O:6])[c:33]1[cH:18][cH:27][cH:19][cH:31][cH:20]1)([F:28])[F:29],18.35443820810577
[CH3:1][O:2][C:3]1([Br:4])[C:5]#[C:6][C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20][CH2:21][CH2:22][CH2:23]1.[CH3:24][O:25][C:26](=[O:27])[C:28]([c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)=[N+:35]([CH3:36])[C-:37]([C:38]#[N:39])[C:40]([CH3:41])=[O:42]>>[Br:1][C:15]1([O:10][CH3:41])[C:3]2=[C:36]([C:7]([C:4]#[N:27])([C:6](=[O:21])[CH3:42])[N:40]([CH3:34])[C:22]2([c:12]2[cH:19][cH:23][cH:9][cH:16][cH:33]2)[C:29](=[O:8])[O:28][CH3:24])[C:14]([c:13]2[cH:17][cH:2][cH:25][cH:37][cH:39]2)([c:30]2[cH:18][cH:31][cH:32][cH:35][cH:38]2)[CH2:20][CH2:26][CH2:11][CH2:5]1,38.47895447026764
[CH3:1][O:2][C:3]1([Br:4])[C:5]#[C:6][C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20][CH2:21][CH2:22][CH2:23]1.[CH3:24][O:25][C:26](=[O:27])[C:28]([c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)=[N+:35]([CH3:36])[C-:37]([C:38]#[N:39])[C:40]([CH3:41])=[O:42]>>[Br:1][C:15]1([O:10][CH3:27])[C:3]2=[C:31]([C:7]([C:4](=[O:29])[O:36][CH3:6])([c:21]3[cH:24][cH:42][cH:22][cH:37][cH:32]3)[N:35]([CH3:8])[C:12]2([C:9]([CH3:16])=[O:41])[C:19]#[N:23])[C:14]([c:13]2[cH:17][cH:2][cH:34][cH:28][cH:25]2)([c:38]2[cH:18][cH:39][cH:40][cH:30][cH:26]2)[CH2:20][CH2:33][CH2:11][CH2:5]1,37.150513588111785
[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[C:10]#[C:11][C:12]([C:13](=[O:14])[NH:15][CH3:16])([C:17]([F:18])([F:19])[F:20])[CH2:21][CH2:22][CH2:23][CH2:24]1.[CH3:25][O:26][C:27](=[O:28])[C:29]([C:30]([CH3:31])=[O:32])=[N+:33]([CH3:34])[C-:35]([C:36]([CH3:37])=[O:38])[c:39]1[cH:40][cH:41][cH:42][cH:43][cH:44]1>>[C:1](=[O:3])([NH:17][CH3:14])[C:31]1([C:15](=[O:10])[NH:44][CH3:40])[CH2:5][CH2:11][CH2:29][CH2:20][C:30]([C:2]([F:32])([F:35])[F:43])([C:38]([NH:13][CH3:18])=[O:36])[C:24]2=[C:25]1[C:33]([C:8]([O:12][CH3:19])=[O:23])([C:9]([CH3:16])=[O:28])[N:26]([CH3:42])[C:7]2([C:4](=[O:6])[CH3:27])[c:41]1[cH:22][cH:34][cH:37][cH:21][cH:39]1,53.37564080908489
[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[NH:8][CH3:9])[C:10]#[C:11][C:12]([C:13](=[O:14])[NH:15][CH3:16])([C:17]([F:18])([F:19])[F:20])[CH2:21][CH2:22][CH2:23][CH2:24]1.[CH3:25][O:26][C:27](=[O:28])[C:29]([C:30]([CH3:31])=[O:32])=[N+:33]([CH3:34])[C-:35]([C:36]([CH3:37])=[O:38])[c:39]1[cH:40][cH:41][cH:42][cH:43][cH:44]1>>[C:1](=[O:3])([NH:17][CH3:14])[C:43]1([C:15](=[O:10])[NH:34][CH3:30])[CH2:5][CH2:11][CH2:37][CH2:20][C:42]([C:2]([F:29])([F:33])[F:44])([C:25]([NH:13][CH3:18])=[O:27])[C:24]2=[C:40]1[C:39]([c:12]1[cH:19][cH:23][cH:9][cH:16][cH:41]1)([C:32](=[O:8])[CH3:35])[N:36]([CH3:22])[C:7]2([C:4](=[O:31])[O:38][CH3:6])[C:28]([CH3:21])=[O:26],53.92600463836955
[Br:1][C:2]1([Br:3])[C:4]#[C:5][C:6]([Br:7])([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][CH2:15][CH2:16][CH2:17]1.[CH3:18][NH:19][C:20](=[O:21])[C-:22]([NH+:23]=[C:24]([C:25]#[N:26])[C:27](=[O:28])[O:29][CH3:30])[C:31](=[O:32])[NH:33][CH3:34]>>[Br:1][C:32]1([c:26]2[cH:13][cH:2][cH:17][cH:21][cH:23]2)[C:19]2=[C:10]([C:3]([C:8](=[O:25])[NH:33][CH3:31])([C:12]([NH:9][CH3:16])=[O:29])[NH:24][C:4]2([C:20]#[N:6])[C:27]([O:28][CH3:18])=[O:34])[C:15]([Br:14])([Br:22])[CH2:7][CH2:5][CH2:11][CH2:30]1,21.96924449533982
[Br:1][C:2]1([Br:3])[C:4]#[C:5][C:6]([Br:7])([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][CH2:15][CH2:16][CH2:17]1.[CH3:18][NH:19][C:20](=[O:21])[C-:22]([NH+:23]=[C:24]([C:25]#[N:26])[C:27](=[O:28])[O:29][CH3:30])[C:31](=[O:32])[NH:33][CH3:34]>>[Br:1][C:28]1([c:19]2[cH:13][cH:2][cH:17][cH:26][cH:33]2)[C:24]2=[C:10]([C:15]([Br:14])([Br:34])[CH2:7][CH2:5][CH2:11][CH2:32]1)[C:29]([C:12]([O:9][CH3:16])=[O:31])([C:27]#[N:20])[NH:8][C:4]2([C:21]([NH:22][CH3:3])=[O:25])[C:23]([NH:6][CH3:18])=[O:30],25.638919902380835
[Br:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C:9]#[C:10][C:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[CH2:24][CH2:25][CH2:26][CH2:27]1.[CH3:28][O:29][C:30](=[O:31])[C:32](=[O+:33][CH-:34][C:35]([CH3:36])=[O:37])[c:38]1[cH:39][cH:40][cH:41][cH:42][cH:43]1>>[cH:1]1[cH:3][cH:28][cH:14][cH:39][c:15]1[C:10]1([Br:34])[CH2:6][CH2:31][CH2:4][CH2:7][C:43]([c:24]2[cH:5][cH:11][cH:30][cH:20][cH:26]2)([c:37]2[cH:25][cH:13][cH:17][cH:2][cH:32]2)[C:40]2=[C:18]1[C:22]([c:12]1[cH:19][cH:23][cH:9][cH:16][cH:41]1)([C:38](=[O:8])[O:33][CH3:29])[O:42][CH:36]2[C:35]([CH3:21])=[O:27],13.657723120921885
[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]#[C:9][C:10]([C:11]([CH3:12])=[O:13])([C:14]([F:15])([F:16])[F:17])[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][NH:23][C:24](=[O:25])[C-:26]([O+:27]=[C:28]([c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)[c:35]1[cH:36][cH:37][cH:38][cH:39][cH:40]1)[c:41]1[cH:42][cH:43][cH:44][cH:45][cH:46]1>>[C:1]1([C:3]([CH3:10])=[O:18])([C:45]([F:25])([F:38])[F:44])[C:15]2=[C:14]([C:17]([C:13]([CH3:23])=[O:36])([C:30]([CH3:37])=[O:39])[CH2:28][CH2:22][CH2:2][CH2:42]1)[C:41]([c:12]1[cH:19][cH:24][cH:9][cH:16][cH:35]1)([c:32]1[cH:8][cH:29][cH:46][cH:40][cH:26]1)[O:21][C:33]2([c:7]1[cH:4][cH:34][cH:6][cH:27][cH:43]1)[C:20](=[O:5])[NH:31][CH3:11],18.00366541524927
[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]#[C:9][C:10]([C:11]([CH3:12])=[O:13])([C:14]([F:15])([F:16])[F:17])[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][NH:23][C:24](=[O:25])[C-:26]([O+:27]=[C:28]([c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)[c:35]1[cH:36][cH:37][cH:38][cH:39][cH:40]1)[c:41]1[cH:42][cH:43][cH:44][cH:45][cH:46]1>>[C:1]1([C:3]([CH3:10])=[O:18])([C:37]([F:32])([F:36])[F:44])[C:15]2=[C:14]([C:17]([C:13]([CH3:30])=[O:42])([C:26]([CH3:43])=[O:45])[CH2:40][CH2:31][CH2:2][CH2:34]1)[C:28]([c:12]1[cH:19][cH:29][cH:9][cH:16][cH:41]1)([C:46](=[O:8])[NH:38][CH3:27])[O:23][C:22]2([c:20]1[cH:4][cH:7][cH:5][cH:11][cH:24]1)[c:25]1[cH:6][cH:39][cH:35][cH:21][cH:33]1,20.00716958288391
[CH3:18][NH:19][C:20](=[O:21])[C-:22]([C:23](=[O:24])[O:25][CH3:26])[N+:27]([CH3:28])=[C:29]([C:30]([CH3:31])=[O:32])[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[C:9]#[C:10][C:11]([Br:12])([Br:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[O:1]([CH3:10])[C:19](=[O:13])[C:14]1([C:20]([CH3:17])=[O:27])[CH2:24][CH2:36][CH2:23][CH2:2][C:35]([Br:15])([Br:28])[C:25]2=[C:31]1[C:21]([C:29]([NH:3][CH3:8])=[O:12])([C:30]([O:9][CH3:16])=[O:34])[N:26]([CH3:33])[C:22]2([c:4]1[cH:18][cH:6][cH:37][cH:32][cH:38]1)[C:11]([CH3:5])=[O:7],39.04533829890292
[CH3:18][NH:19][C:20](=[O:21])[C-:22]([C:23](=[O:24])[O:25][CH3:26])[N+:27]([CH3:28])=[C:29]([C:30]([CH3:31])=[O:32])[c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6]([CH3:7])=[O:8])[C:9]#[C:10][C:11]([Br:12])([Br:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[O:1]([CH3:10])[C:32](=[O:13])[C:14]1([C:31]([CH3:17])=[O:28])[C:19]2=[C:37]([C:24]([Br:15])([Br:29])[CH2:2][CH2:35][CH2:25][CH2:36]1)[C:30]([C:11](=[O:4])[NH:5][CH3:7])([C:33](=[O:6])[O:26][CH3:18])[N:27]([CH3:38])[C:21]2([c:8]1[cH:12][cH:20][cH:23][cH:9][cH:16]1)[C:34](=[O:3])[CH3:22],47.57295370679447
[CH3:19][NH:20][C:21](=[O:22])[C:23](=[NH+:24][C-:25]([c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1)[c:38]1[cH:39][cH:40][cH:41][cH:42][cH:43]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([F:13])([Br:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[O:1]=[C:15]([C:3]1([C:19](=[O:14])[O:39][CH3:18])[CH2:30][CH2:23][CH2:2][CH2:17][C:37]([Br:13])([F:31])[C:43]2=[C:40]1[C:28]([c:12]1[cH:25][cH:29][cH:9][cH:16][cH:41]1)([C:38](=[O:8])[NH:24][CH3:20])[NH:42][C:32]2([c:22]1[cH:6][cH:36][cH:35][cH:27][cH:33]1)[c:26]1[cH:4][cH:7][cH:5][cH:11][cH:21]1)[O:10][CH3:34],17.80214735812679
[CH3:19][NH:20][C:21](=[O:22])[C:23](=[NH+:24][C-:25]([c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1)[c:38]1[cH:39][cH:40][cH:41][cH:42][cH:43]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([F:13])([Br:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[O:1]=[C:15]([C:3]1([C:30](=[O:14])[O:33][CH3:18])[C:34]2=[C:37]([C:25]([Br:13])([F:39])[CH2:17][CH2:2][CH2:27][CH2:38]1)[C:40]([c:7]1[cH:4][cH:31][cH:6][cH:24][cH:43]1)([C:21](=[O:5])[NH:28][CH3:11])[NH:20][C:41]2([c:12]1[cH:23][cH:22][cH:9][cH:16][cH:35]1)[c:36]1[cH:8][cH:29][cH:26][cH:32][cH:19]1)[O:10][CH3:42],21.788864267389243
[CH3:1][O:2][C:3](=[O:4])[C:5]1([Cl:6])[C:7]#[C:8][C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23][CH2:24][CH2:25]1.[CH3:26][NH:27][C:28](=[O:29])[C-:30]([O+:31]=[C:32]([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[c:39]1[cH:40][cH:41][cH:42][cH:43][cH:44]1)[C:45](=[O:46])[O:47][CH3:48]>>[c:1]1([C:15]2([c:45]3[cH:36][cH:34][cH:2][cH:25][cH:40]3)[C:14]3=[C:47]([C:8]([C:9]([O:16][CH3:28])=[O:46])([C:48]([NH:12][CH3:19])=[O:23])[O:41][C:5]3([c:7]3[cH:4][cH:30][cH:6][cH:39][cH:35]3)[c:21]3[cH:33][cH:44][cH:22][cH:27][cH:38]3)[C:42]([C:26]([O:13][CH3:24])=[O:17])([Cl:29])[CH2:11][CH2:43][CH2:20][CH2:31]2)[cH:3][cH:10][cH:18][cH:37][cH:32]1,16.31867891330833
